,Target Name,Reference Name,run,chrF,CodeBERTScore,CodeBLEU,CrystalBLEU,Edit Distance,ROUGE-L,LoC,Compilation Success,Run Success,Simulation
85,wipe,cut,3,0.5040599084247804,0.8296636939048767,0.42774612790624744,0.20927120061872992,0.49710284886528244,0.5283018818130297,46,1,NaN,NaN
86,wipe,grasp,3,0.49478141161581646,0.8386932611465454,0.422310182550975,0.20869276247046487,0.4480927088363109,0.5254901911344868,43,1,NaN,NaN
87,wipe,mix,3,0.42785492397349034,0.8322275280952454,0.3709231932023947,0.16301119143315584,0.4365041042974408,0.5433070816749334,38,1,NaN,NaN
88,wipe,pour,3,0.6599630236578603,0.9220020771026611,0.6450322739564828,0.4179748341700397,0.6332689521970063,0.772563171896936,44,1,NaN,NaN
89,wipe,transport,3,0.6338075145543989,0.9048811197280884,0.6163432663190838,0.39427104600407953,0.5470787059391597,0.6738351204486068,42,1,NaN,NaN
90,cut,grasp,4,0.49033215660963086,0.8643513321876526,0.37596772361849407,0.21602485743808997,0.43146956952003956,0.5415162407626842,37,1,0,0.15
91,cut,mix,4,0.7652225153519902,0.9279587268829346,0.5994946229128374,0.5504164287304152,0.6476991588322613,0.7217125332368207,56,1,1,0.3
92,cut,pour,4,0.5671656179422874,0.860815167427063,0.43691052289657695,0.36464766826578304,0.5106382978723405,0.5266666617646667,40,1,0,0.3
93,cut,transport,4,0.5682433892195664,0.8559439778327942,0.3995361648507234,0.3655702928821111,0.516575952498763,0.49324323836399747,42,1,0,0.45
94,cut,wipe,4,0.5360034362809101,0.8447299599647522,0.407596481351498,0.2987054583208842,0.5017318159327067,0.49659863458906023,38,1,0,0.3
95,grasp,cut,4,0.7919619982097622,0.9129303693771362,0.5958193593782393,0.4775926522823409,0.6622198505869797,0.6708074484178852,26,1,1,0.8
96,grasp,mix,4,0.7814458227962175,0.9151926040649414,0.574006377003841,0.5284247299888362,0.7283884738527214,0.7133757911882836,25,1,1,0.8
97,grasp,pour,4,0.7552858575523089,0.9064055681228638,0.6450690305287449,0.5232731656900074,0.6809071729957805,0.5909090859323348,27,1,0,0.6
98,grasp,transport,4,0.6384779267159771,0.8986831903457642,0.5003179927642605,0.43140231235428045,0.6088580576307364,0.596026485103285,20,1,0,0.0
99,grasp,wipe,4,0.7448784417789388,0.9072325825691223,0.6667309905438557,0.5283418701380377,0.6824973319103522,0.5977011444418021,27,1,0,0.6
100,mix,cut,4,0.649874240221697,0.8952297568321228,0.48471132451530197,0.34721158733156526,0.5281195079086116,0.6171874951101686,35,1,0,0.4
101,mix,grasp,4,0.47526266252820143,0.8416993618011475,0.3532816755430849,0.2028245022575493,0.40333919156414766,0.45967741452686006,32,1,0,0.4
102,mix,pour,4,0.4991171721836432,0.8343409299850464,0.4239886114742969,0.26445481529806525,0.47275922671353254,0.4569288340024408,35,1,0,0.8
103,mix,transport,4,0.5355669470273495,0.8184477686882019,0.37969586251737714,0.2569515791895983,0.47334504979496195,0.4031620504672781,38,1,0,0.0
104,mix,wipe,4,0.4589233585787799,0.8197205066680908,0.3808022120449371,0.23130444434044628,0.46953719976567077,0.4263565842446368,39,1,0,0.0
105,pour,cut,4,0.7163025409704517,0.8689299821853638,0.5349274329595137,0.3957331149358374,0.6429487179487179,0.567685584561698,37,1,0,0.45
106,pour,grasp,4,0.7078284287615081,0.8652245998382568,0.5844329526385859,0.3100794263076766,0.5285182889026658,0.48717948220286367,38,1,0,0.45
107,pour,mix,4,0.6663998885550203,0.8668076992034912,0.5010162990280262,0.3175006403764982,0.5913461538461539,0.5350877143447984,36,1,0,0.65
108,pour,transport,4,0.8703313757707424,0.944099485874176,0.7748717289103095,0.6928423224072691,0.7559181062060141,0.7364341035319394,42,1,0,0.5
109,pour,wipe,4,0.8623194353608653,0.9476526379585266,0.8034208718880294,0.774481371970542,0.7298076923076924,0.8015564152371725,45,1,0,0.8
110,transport,cut,4,0.5606149869448074,0.8783809542655945,0.4523261913707013,0.3131695029030007,0.4987694831829368,0.5868263428477178,17,1,0,0.4
111,transport,grasp,4,0.5610296928694655,0.8692669868469238,0.48951155974436045,0.2787533582214044,0.4753896636587367,0.502857138217796,19,1,0,0.4
112,transport,mix,4,0.6308355482653256,0.8723533153533936,0.4836265154750441,0.35297341525211223,0.5820344544708778,0.552486183101859,22,1,0,0.4
113,transport,pour,4,0.8978129541737832,0.9486974477767944,0.8243444429436446,0.6922653922910872,0.8388022969647252,0.8169014034596309,34,1,0,0.8
114,transport,wipe,4,0.8802323722160496,0.9412095546722412,0.8168039986409745,0.6678699441288822,0.8248564397046759,0.7981220607366264,33,1,0,0.8
115,wipe,cut,4,0.5053108300222033,0.831015408039093,0.4468512458472287,0.207829802607249,0.4934814099468856,0.5303030253262742,44,1,0,0.0
116,wipe,grasp,4,0.5053213426095796,0.8433169722557068,0.4219155986844547,0.22017971046653956,0.45171414775470786,0.5275590501788704,43,1,0,0.5
